billed_entity_id,billed_entity_number,billed_entity_name,billed_entity_city,billed_entity_state,billed_entity_zip_code,billed_entity_zip_code_ext,billed_entity_email,billed_entity_phone,billed_entity_phone_ext
12977,138621,LAUREL-CONCORD-COLERIDGE  SCHOOLS,LAUREL,NE,68745,,,402-256-9465,
12978,115270,JOHN F KENNEDY MEM HIGH SCHOOL,SEATTLE,WA,98168,3427,foxm@kennedyhs.org,206-246-0500,
12979,123473,Brick Township Public School District,BRICK,NJ,08724,2574,,732-785-3000,
12980,17024278,Escuela Avancemos! Academy,Detroit,MI,48216,,,313-569-0079,
12981,145028,PORT ORFORD-LANGLOIS S D 2 C J,PORT ORFORD,OR,97465,,,541-366-2111,
12982,17030476,Pioneer Technology and Arts Academy - Arizona,Phoenix,AZ,85040,,,602-609-2824,
12983,98620,KAYENTA COMMUNITY SCHOOL,KAYENTA,AZ,86033,0001,rosa.redhouse-jones@bie.edu,928-697-3439,2715
12984,8102,ST CATHARINE SCHOOL,SPRING LAKE,NJ,07762,,,732-449-4424,
12985,17017132,Flagstaff Arts and Leadership Academy,FLAGSTAFF,AZ,86001,8388,accounts@flagarts.com,928-779-7223,
12986,7918,ST ROSE HIGH SCHOOL,BELMAR,NJ,07719,2211,,732-681-2858,
12987,92087,SACRED HEART ELEMENTARY SCHOOL,LA GRANGE,TX,78945,,voelkell@shcs-lg.org,979-968-3223,
12988,127176,GEORGETOWN COUNTY LIBRARY,GEORGETOWN,SC,29440,3200,,843-545-3300,
12989,16066052,BEACON HILL COMMUNITY SCHOOL,DUNDEE,OH,44624,,,330-359-5600,
12990,17002335,NEW MEXICO SCHOOL FOR THE BLIND AND VISUALLY IMPAIRED,Alamogordo,NM,88310,6246,StevenHarris@nmsbvi.k12.nm.us,575-437-3505,
12991,228997,EARLY VIEW ACADEMY OF EXCELLENCE,MILWAUKEE,WI,53223,,aparchia@earlyviewk12.org,414-431-0001,601
12992,99294,San Ildefonso Day School,SANTA FE,NM,87506,7258,julianna.trujillo@bie.edu,505-455-2366,
12993,142633,HANSEN SCHOOL DISTRICT 415,HANSEN,ID,83334,,ehowell@hansen.k12.id.us,208-423-6387,2101
12994,128895,CARTER COUNTY SCHOOL DISTRICT,GRAYSON,KY,41143,1354,,606-474-6696,
12995,17027693,Grace Episcopal Day School,Orange Park,FL,32073,,admin@geds.net,904-269-3718,
12996,129003,HANCOCK COUNTY SCHOOL DISTRICT,HAWESVILLE,KY,42348,6809,greg.payne@hancock.kyschools.us,270-927-6914,213
12997,9927,TRANSFIGURATION SCHOOL,NEW YORK,NY,10013,5006,,212-962-5265,
12998,128672,COVINGTON COUNTY SCHOOL DIST,COLLINS,MS,39428,,wbeasley@covingtoncountyschools.org,601-765-8247,
12999,16039555,HOWARD UNIVERSITY PUBLIC CHARTER MIDDLE SCHOOL OF MATHEMATICS AND SCIENCE,WASHINGTON,DC,20059,,,202-806-7725,
13000,16040691,ECONOMIC OPPORTUNITIES COUNCIL OF INDIAN RIVER COUNTY,VERO BEACH,FL,32960,,CPelaez@eocofirc.net,772-562-4177,
13001,131296,WILLARD PUBLIC LIBRARY,BATTLE CREEK,MI,49017,3009,cosborn@willardlibrary.org,269-968-8166,526
13002,133625,MINNEAPOLIS SCHOOL DISTRICT 1,MINNEAPOLIS,MN,55411,,,612-668-0245,
13003,129486,CLEVELAND HTS-UNIV HTS DIST,UNIVERSITY HEIGHTS,OH,44118,3301,g_petkac@chuh.org,216-320-2004,
13004,71811,IMMACULATE CONCEPTION SCHOOL,MONMOUTH,IL,61462,1664,steeled@immaculate-conception.net,309-734-6037,1004
13005,197225,Chabad Hebrew Academy DBA of Friends of Chabad Lubavitch San Siego,SAN DIEGO,CA,92131,1838,,858-566-1996,
13006,137670,KAW VALLEY UNIF SCH DIST 321,SAINT MARYS,KS,66536,,,785-437-2254,
13007,136431,HARMONY EMGE SCHOOL DIST 175,BELLEVILLE,IL,62223,2635,lalexander@epicinc.org,618-397-5512,
13008,10358,ST CLARE SCHOOL,STATEN ISLAND,NY,10308,2715,,718-984-7091,
13009,139581,JONESBORO SCHOOL DISTRICT,JONESBORO,AR,72401,3968,,870-933-5800,
13010,124214,HUDSON CITY SCHOOL DISTRICT,HUDSON,NY,12534,1910,rabinowitzc@hudsoncsd.org,518-828-4360,
13011,23586,ST AGNES SCHOOL,BALTIMORE,MD,21229,2106,efiler_fbharding@stagnesschool.net,410-747-4070,
13012,131294,Lakeview School District,Battle Creek,MI,49015,2903,,269-565-2400,
13013,16058055,Nuasin Next Generation Charter School,BRONX,NY,10452,,,646-241-7005,
13014,23415,ST FRANCIS OF ASSISI SCHOOL,BALTIMORE,MD,21218,3150,collinsk@sfa-school.org,410-467-1683,112
13015,140400,HOWE INDEP SCHOOL DISTRICT 67,HOWE,OK,74940,0259,,918-658-3666,
13016,17037012,Marion County Public Library District,Lebanon,KY,40033,1133,,270-692-4698,
13017,120205,GARDNER PUBLIC SCHOOLS,GARDNER,MA,01440,,,978-632-1000,
13018,10336,ST PATRICK SCHOOL,STATEN ISLAND,NY,10306,1428,vincent.sadowski@archny.org,718-979-8815,
13019,95223,ST STEPHENS INDIAN SCHOOL,SAINT STEPHENS,WY,82524,0345,erate.longenecker@bie.edu,307-856-4147,189
13020,221814,Cincinnati College Preparatory Academy School District,Cincinnati,OH,45214,,,513-684-0777,
13021,16067291,NEW AMERICA SCHOOL LAS CRUCES,LAS CRUCES,NM,88001,,cmontoya@lcnas.org,575-527-9085,
13022,140523,RED OAK INDEP SCHOOL DISTRICT,RED OAK,TX,75154,,,972-576-2941,
13023,129538,GREEN LOCAL SCHOOL DISTRICT,UNIONTOWN,OH,44685,,,330-896-7500,
13024,142850,EMERY COUNTY SCHOOL DISTRICT,HUNTINGTON,UT,84528,,doug@emeryschools.org,435-687-9846,
13025,144988,BROOKINGS HARBOR DISTRICT 17 C,BROOKINGS,OR,97415,9613,dedec@brookings.k12.or.us,541-469-7443,
13026,10392,MOORE CATHOLIC HIGH SCHOOL,STATEN ISLAND,NY,10314,3312,kGuglielmo@moorechs.org,718-761-9200,132
13027,120938,SCHOOL ADMINISTRATIVE UNIT 15,HOOKSETT,NH,03106,2125,,603-622-3731,
13028,72788,ST JAMES LUTHERAN SCHOOL,QUINCY,IL,62301,,mrhbooks@icloud.com,217-653-8344,
13029,17027912,AGAMIM CLASSICAL ACADEMY 4220-07,Edina,MN,55410,,,952-856-2531,
13030,17036102,Centro Tecnolologico Estudio C,Guayabo,PR,00969,,ctestudioc@hotmail.com,787-564-4421,
13031,16055670,FOCUS LEARNING ACADEMY OF NORTHERN COLUMBUS,COLUMBUS,OH,43229,,,614-547-0920,
13032,10472,ST ANSELM SCHOOL,BRONX,NY,10455,2201,Teresa.Lopes@archny.org,718-993-9464,
13033,101875,SAINT JOSEPH HIGH SCHOOL-LAKEWOOD,LAKEWOOD,CA,90713,1198,jvillalpando@sj-jester.org,562-925-5073,
13034,99164,BREAD SPRINGS DAY SCHOOL,GALLUP,NM,87305,1117,robia.adeky@bie.edu,505-778-5665,
13035,17026712,Focus Learning Academy of Central Columbus  (FLACC),Columbus,OH,43224,,dzitko@focusacademynorth.org,614-696-9060,
13036,220922,AURORA CHARTER SCHOOL 4067-07,MINNEAPOLIS,MN,55404,4102,,612-722-1999,
13037,132029,RICEVILLE COMMUNITY SCH DIST,RICEVILLE,IA,50466,7507,,515-985-2288,
13038,143132,ALPINE SCHOOL DISTRICT 7,ALPINE,AZ,85920,0170,,928-339-4570,
13039,141407,CALVERT INDEP SCHOOL DISTRICT,CALVERT,TX,77837,,darnold@calvertisd.com,979-364-2824,
13040,16081017,GROWING UP GREEN CHARTER SCHOOL - DISTRICT OFFICE,LONG ISLAND CITY,NY,11101,,,347-642-4306,
13041,17006293,GROWING UP GREEN CHARTER SCHOOL II,JAMAICA,NY,11432,,spahr@gugcs.org,347-642-4306,
13042,17013888,LEAD Charter School,NEWARK,NJ,07107,1463,jbell@leadcharterschool.org,862-772-1725,
13043,145254,QUILLAYUTE VALLEY SCHOOL DISTRICT,FORKS,WA,98331,,lindsey.wallerstedt@qvschools.org,360-374-6262,107
13044,142271,VALLEY SCHOOL DISTRICT R E 1,STERLING,CO,80751,,,970-522-0792,
13045,17017168,Deep Roots Charter School,PHILADELPHIA,PA,19134,2118,,267-399-3727,
13046,127249,ALLENDALE-HAMPTON-JASPER REGIONAL LIBRARY,ALLENDALE,SC,29810,0280,,803-584-2371,
13047,127144,FAIRFIELD COUNTY LIBRARY,WINNSBORO,SC,29180,1333,library@fairfieldcountylibrary.com,803-635-4971,
13048,127223,GREENWOOD COUNTY LIBRARY SYSTEM,GREENWOOD,SC,29646,3210,ptaylor@greenwoodcountylibrary.org,864-941-4650,
13049,16051907,ARISTOI CLASSICAL ACADEMY,KATY,TX,77493,,,281-391-5003,
13050,45933,KNOX COUNTY CAREER CENTER,MOUNT VERNON,OH,43050,4225,,740-397-5820,3030
13051,129661,LOUISVILLE CITY SCHOOL DIST,LOUISVILLE,OH,44641,1422,email@not.provided.com,330-875-1666,
13052,134176,LAKE ANDES PUBLIC LIBRARY,LAKE ANDES,SD,57356,,lalibrary@hcinet.net,605-487-7524,
13053,135194,PLEASANT VALLEY SCHOOL DIST 27,MARION,MT,59925,9720,Clerk@pvsmt.org,406-858-2343,
13054,17017723,Soleil Academy,Lynwood,CA,90262,,,323-409-0801,
13055,150849,HEBREW ACADEMY OF NASSAU COUNTY,West Hempstead,NY,11552,,pitzkowitz@hanc.org,516-565-5640,232
13056,123139,MENDHAM BOROUGH SCHOOL DIST,MENDHAM,NJ,07945,1215,,973-543-2295,
13057,16077544,TREE OF KNOWLEDGE LEARNING Academy -New Jersey,LAKEWOOD,NJ,08701,,oletp54@yahoo.com,732-987-5500,107
13058,16077416,Classical Academy Charter School,CLIFTON,NJ,07011,2268,,973-278-7707,
13059,120485,FOXBOROUGH PUBLIC SCHOOLS,FOXBOROUGH,MA,02035,2317,,508-543-1660,
13060,129984,MAD RIVER LOCAL SCHOOL DIST,DAYTON,OH,45431,1251,erate@madriverschools.org,937-259-6606,
13061,13316,STONY BROOK SCHOOL,STONY BROOK,NY,11790,1799,polly.berol@sbs.org,631-751-1800,
13062,201167,GRANVILLE CHRISTIAN ACADEMY,GRANVILLE,OH,43023,,gcatech@granvilleca.org,740-587-4423,205
13063,126641,HALIFAX COUNTY SCHOOL DISTRICT,HALIFAX,VA,24558,,,434-476-2171,
13064,132187,NASHUA-PLAINFIELD COMM SCH DST,NASHUA,IA,50658,,,319-464-2780,
13065,133913,WEST CENTRAL AREA SCHOOLS 2342,BARRETT,MN,56311,,,320-528-7300,
13066,129647,EAST HOLMES SCHOOL DISTRICT,Millersburg,OH,44654,,,330-893-2610,
13067,17036691,PACT Charter School District,Ramsey,MN,55303,,,763-712-4200,
13068,129682,East Central Ohio ESC,NEW PHILADELPHIA,OH,44663,,,330-308-9939,
13069,129287,MONTPELIER SCHOOL DISTRICT,MONTPELIER,OH,43543,,tech@montpelier-k12.org,419-485-6700,1717
13070,139451,CENTERPOINT SCHOOL DISTRICT,AMITY,AR,71921,,butch.sims@goknights.us,870-356-2912,
13071,137644,SOUTH BROWN CO UNIF S D 430,HORTON,KS,66439,1696,,785-486-2611,
13072,16044954,RIVERDALE ACADEMY,COUSHATTA,LA,71019,,hbrown@riverdaleacademy.org,318-932-5876,12
13073,15045,ST FRANCIS HIGH SCHOOL,ATHOL SPRINGS,NY,14010,,,716-627-2386,
13074,17000146,UNION COUNTY T.E.A.M.S. CHARTER SCHOOL AND HIGH SCHOOL,PLAINFIELD,NJ,07060,4225,Info@ucteams.org,908-754-9043,
13075,132125,WEBSTER CITY COMM SCHOOL DIST,WEBSTER CITY,IA,50595,1948,,515-832-9200,
13076,17024502,Marburn Academy,New Albany,OH,43054,,,614-433-0822,
13077,159196,LICEO AGUADILLANO,AGUADILLA,PR,00603,,contabilidadla@yahoo.com,787-891-4392,
13078,198178,COLEGIO SAGRADA FAMILIA,COROZAL,PR,00783,,,787-859-2420,
13079,69156,FENWICK HIGH SCHOOL,OAK PARK,IL,60302,4005,enieto@fenwickfriars.com,708-386-0127,322
13080,134319,ENDERLIN AREA SCHOOL DISTRICT 24,ENDERLIN,ND,58027,1358,,701-437-2240,
13081,132697,MUSCATINE COMM SCHOOL DISTRICT,MUSCATINE,IA,52761,5340,scott.comstock@mcsdonline.org,563-263-7223,
13082,102743,ST BERNARDINE OF SIENA SCHOOL,WOODLAND HILLS,CA,91367,1144,mlowther@stbernardine.org,818-340-2130,
13083,63218,MOUNT OLIVE EVANG LUTHERAN SCH,APPLETON,WI,54911,1534,tech@mountoliveappleton.com,920-739-9194,224
13084,37135,OUR LADY QUEEN OF MARTYRS CATHOLIC SCHOOL,FT LAUDERDALE,FL,33312,2901,,954-583-8112,
13085,132197,REINBECK PUBLIC LIBRARY,REINBECK,IA,50669,1109,,319-345-2652,
13086,129315,Northwood Local School District,NORTHWOOD,OH,43619,1812,courtney.cikach@naa.com,419-691-3888,
13087,12607,ARCHBISHOP MOLLOY HIGH SCHOOL,JAMAICA,NY,11435,1635,,718-441-2100,
13088,233584,WOOD COUNTY CHRISTIAN SCHOOL,WILLIAMSTOWN,WV,26187,1509,wccs@woodcountychristian.org,304-375-2000,
13089,62833,LUTHER HIGH SCHOOL,ONALASKA,WI,54650,3142,mahnjame@luther.k12.wi.us,608-783-5435,1101
13090,17022526,Mountain School,Flagstaff,AZ,86005,,,928-779-2392,
13091,132700,TIPTON COMMUNITY SCHOOL DIST,TIPTON,IA,52772,1942,,563-886-6121,
13092,142674,SALMON SCHOOL DISTRICT 291,SALMON,ID,83467,,,208-756-4271,
13093,125865,PRIESTLEY-FORSYTH MEMORIAL LIB,NORTHUMBERLAND,PA,17857,1618,pfml@ptd.net,570-473-8201,
13094,132412,MISSOURI VALLEY COMM SCH DIST,MISSOURI VLY,IA,51555,1860,,712-642-2706,
13095,159885,Roncalli Catholic Schools,MANITOWOC,WI,54220,,tracy.remaker@roncallicatholicschools.org,920-683-6880,
13096,123580,SOUTH BOUND BROOK SCHOOL DIST,S BOUND BROOK,NJ,08880,1218,,732-356-0018,
13097,128405,WARTBURG PUBLIC LIBRARY,WARTBURG,TN,37887,0366,wartburgplibrary@yahoo.com,423-346-2479,
13098,1596,CITY ON A HILL CHARTER PUBLIC SCHOOL CIRCUIT STREET,ROXBURY,MA,02119,,,617-445-1515,
13099,17003834,Prairie Crossing Charter School,GRAYSLAKE,IL,60030,3536,kdisalvo@pccharterschool.org,847-543-0752,
13100,160244,YESHIVA HAR TORAH,LITTLE NECK,NY,11426,,jweitzman@hartorah.org,718-343-2533,
13101,142526,CONVERSE CO SCHOOL DISTRICT 1,DOUGLAS,WY,82633,2615,bbartz@ccsd1.org,307-358-2942,
13102,127440,TELFAIR COUNTY SCHOOL DISTRICT,MC RAE,GA,31055,,,229-868-5661,
13103,55482,OAKLAND CHRISTIAN SCHOOL,AUBURN HILLS,MI,48326,2068,scurrie@oaklandchristian.com,248-373-2700,
13104,109798,HILLBROOK SCHOOL,LOS GATOS,CA,95032,5651,,408-356-6116,
13105,199617,Municipio de Cabo Rojo,Cabo Rojo,PR,00623,,cluciano@caborojopr.net,787-851-2284,
13106,17033822,Paramount Lafayette,LAFAYETTE,IN,47904,2224,,765-588-0925,
13107,17036277,Alarneq Traditional Tribal Library,Alakanuk,AK,99554,,auktc0149@gmail.com,907-238-3419,
13108,196191,STEVENS COUNTY RURAL LIBRARY DISTRICT,LOON LAKE,WA,99148,0744,JANET@SCRLD.ORG,509-233-9621,
13109,221768,KATHERINE ANNE PORTER SCHOOL,WIMBERLEY,TX,78676,,,512-847-6867,
13110,79097,ST MICHAEL'S SCHOOL,S SIOUX CITY,NE,68776,2205,dnswilli2632@msn.com,402-494-1526,68776
13111,142673,LEADORE COMMUNITY LIBRARY,LEADORE,ID,83464,9999,leadorelibrary@gmail.com,208-768-2640,
13112,12492,DIVINE MERCY CATHOLIC ACADEMY,OZONE PARK,NY,11416,2205,,718-845-3074,
13113,154707,DANDRIDGE MEMORIAL LIBRARY,DANDRIDGE,TN,37725,,danmemlibrary@gmail.com,865-397-9758,
13114,17028183,St. Marys Academy,New Orleans,LA,70126,,,504-245-0200,
13115,129882,MOUNT HEALTHY CITY SCHOOL DIST,CINCINNATI,OH,45231,3107,,513-729-0077,
13116,145035,DOUGLAS COUNTY SCHOOL DIST 04,ROSEBURG,OR,97470,1767,,541-440-4015,
13117,17024270,Rainbow Community School,Asheville,NC,28806,,,828-258-9264,
13118,17002452,SEE FOREVER FOUNDATION SCHOOL DISTRICT,WASHINGTON,DC,20019,,finance@seeforever.org,202-797-8250,
13119,17025744,Etowah Carnegie Library,Etowah,TN,37331,,etowahcarnegielibrary@gmail.com,423-263-9475,
13120,16060952,COMPASS MONTESSORI/GOLDEN CAMPUS,GOLDEN,CO,80403,,sandy.wilkinson@jeffco.k12.co.us,303-271-1977,
13121,135526,HOMEWOOD-FLOSSMOOR S D 233,FLOSSMOOR,IL,60422,2248,,708-799-3000,
13122,16057649,THE EQUITY PROJECT CHARTER SCHOOL,NEW YORK,NY,10040,,,646-254-6451,
13123,125404,INTERMEDIATE UNIT 28,INDIANA,PA,15701,9769,erate@iu28.org,724-463-5300,
13124,215616,COMPASS MONTESSORI SCHOOL,WHEAT RIDGE,CO,80033,,swilkinson@compassk12.org,303-420-8288,
13125,128938,KNOTT COUNTY SCHOOL DISTRICT,HINDMAN,KY,41822,,brent.hoover@knott.kyschools.us,606-785-3153,109
13126,131334,GALESBURG-AUGUSTA COMM SCHOOLS,GALESBURG,MI,49053,9620,wsomers@gacsnet.org,269-484-2000,
13127,133290,PRENTICE SCHOOL DISTRICT,PRENTICE,WI,54556,,,715-428-2813,
13128,132528,NORTH CEDAR COMM SCH DIST,STANWOOD,IA,52337,,,563-942-3358,
13129,141293,ROYAL INDEP SCHOOL DISTRICT,PATTISON,TX,77466,0489,mnicholas@royal-isd.net,281-934-2248,
13130,139872,LAWTON PUBLIC LIBRARY,LAWTON,OK,73501,4076,kristin.herr@lawtonok.gov,580-581-3450,
13131,102394,VIEWPOINT SCHOOL,CALABASAS,CA,91302,2060,,818-591-6500,
13132,17013794,TARKINGTON COMMUNITY LIBRARY,CLEVELAND,TX,77327,9261,tarkingtoncommunitylibrary27@yahoo.com,281-592-5136,
13133,17013831,Programa Educativo Alcance San Juan,"Urb Rolling Hills, Carolina",PR,00987,,carmonab5casasanturce@gmail.com,787-725-0440,
13134,20375,ST JOSEPH'S PREP SCHOOL,PHILADELPHIA,PA,19130,1513,mderamo@sjprep.org,215-978-1950,
13135,37364,GLADES DAY SCHOOL,BELLE GLADE,FL,33430,2068,mprimmer@gladesdayschool.com,561-996-6769,
13136,128752,SHELBY COUNTY PUBLIC SCHOOLS,SHELBYVILLE,KY,40065,,,502-633-2375,
13137,122955,TEANECK SCHOOL DISTRICT,TEANECK,NJ,07666,4616,,201-833-5510,
13138,123581,SOUTH RIVER PUBLIC SCHOOL DIST,SOUTH RIVER,NJ,08882,,,732-613-4000,
13139,132307,GEORGE-LITTLE ROCK COMMUNITY SCHOOL DISTRICT,GEORGE,IA,51237,,,712-475-3311,
13140,129019,PULASKI COUNTY PUBLIC LIBRARY,SOMERSET,KY,42501,,,606-679-8401,
13141,222195,TRINITY BASIN PREPARATORY,Grand Prarie,TX,75050,,jetorres@trinitybasin.net,214-946-9100,
13142,129816,MASON CITY SCHOOL DISTRICT,MASON,OH,45040,1760,,513-398-0474,
13143,133300,LA CROSSE SCHOOL DISTRICT,LA CROSSE,WI,54601,4982,,608-789-8944,
13144,108742,ST JOSEPH ELEMENTARY SCHOOL,FREMONT,CA,94539,,maramirez@sjsmsj.org,510-656-6525,
13145,11547,YESHIVA MACHZEKEI HADAS SCHOOL,BROOKLYN,NY,11204,,,718-436-4445,
13146,23475,OUR LADY OF HOPE ST LUKE SCH,BALTIMORE,MD,21222,3464,alukanich@olhsl.com,410-288-2793,2
13147,17018849,Reserve Public Library,Reserve,NM,87830,,acox@vilageofreserve.org,575-533-6276,
13148,142306,HI PLAINS SCHOOL DISTRICT R 23,Seibert,CO,80834,,,970-664-2636,
13149,122391,WEST WOODSTOCK LIBRARY,WOODSTOCK,CT,06281,2000,,860-974-1058,
13150,157735,"THE PALMAS ACADEMY, INC.",HUMACAO,PR,00791,,,787-850-9120,
13151,127461,Effingham County Schools,Springfield,GA,31329,,info@effingham.k12.ga.us,912-754-6491,
13152,142009,HAWLEY INDEP SCHOOL DISTRICT,HAWLEY,TX,79525,,kstoker@hawley.esc14.net,325-537-2214,104
13153,140729,HAWKINS INDEP SCHOOL DISTRICT,HAWKINS,TX,75765,,morris.lyons@hawkinsisd.org,903-769-2181,
13154,126753,WEBSTER COUNTY SCHOOL DISTRICT,WEBSTER SPGS,WV,26288,1123,nick.bury@naa.com,440-829-0769,
13155,135540,PRAIRIE-HILLS SCHOOL DIST 144,MARKHAM,IL,60426,,,708-210-2888,
13156,145441,CENTRAL VALLEY SCH DIST 356,Liberty Lake,WA,99016,,rcurnow@cvsd.org,509-558-5400,
13157,17036992,"Julie Billiart School, Brecksville",Brecksville,OH,44141,,jbberate@jbachool.org,216-691-8916,
13158,16073149,BOARD OF CHILD CARE - STRAWBRIDGE SCHOOL,BALTIMORE,MD,21244,,,410-922-2100,
13159,129025,Clinton County Schools,Albany,KY,42602,,COURTNEY.NORRIS@CLINTON.KYSCHOOLS.US,606-387-6480,1104
13160,142709,GLENNS FERRY JT SCH DIST 192,GLENNS FERRY,ID,83623,,,208-366-7436,
13161,144686,WILLOWS UNIF SCHOOL DISTRICT,WILLOWS,CA,95988,,dcostello@willowsunified.org,530-934-6600,
13162,198372,MOSDOS CHASIDEI SQUARE,BROOKLYN,NY,11206,,,718-852-0502,
13163,120737,DARTMOUTH SCHOOL DISTRICT,DARTMOUTH,MA,02748,3102,jonathangallishaw@dartmouthschools.org,508-997-3391,
13164,131976,DES MOINES INDEP SCHOOL DIST,DES MOINES,IA,50321,,,515-242-7911,
13165,10190,GOOD SHEPHERD SCHOOL,NEW YORK,NY,10034,2006,,212-567-5800,
13166,138971,NORTH PLATTE PUBLIC SCHOOLS,NORTH PLATTE,NE,69101,,ssimpson@nppsd.org,308-535-7100,
13167,124747,FOUR COUNTY LIBRARY SYSTEM,VESTAL,NY,13850,3711,,607-723-8236,
13168,142849,EMERY COUNTY LIBRARY SYSTEM,CASTLE DALE,UT,84513,,desireem@lib.emerycounty.com,435-381-3583,
13169,10929,ST AUGUSTINE SCHOOL,OSSINING,NY,10562,2330,w496@adnyeducation.org,914-941-3849,
13170,99172,LAKE VALLEY NAVAJO SCHOOL,CROWNPOINT,NM,87313,0748,teresa.ramonewilson@bie.edu,505-786-5392,
13171,141863,PLAINVIEW INDEP SCHOOL DIST,PLAINVIEW,TX,79072,,,806-293-6000,
13172,100993,Notre Dame Academy Schools of Los Angeles,LOS ANGELES,CA,90064,4217,tony@ndala.com,310-839-5289,
13173,16032999,SOUTHERN PLAINS EDUCATION COOPERATIVE,FAIRMONT,MN,56031,,dawn.becker@southernplainsedcoop.org,507-238-1472,
13174,143384,MOISE MEMORIAL LIBRARY,SANTA ROSA,NM,88435,2329,mmartinez@srnm.org,575-472-3101,
13175,108248,THE URBAN SCHOOL-SAN FRANCISCO,SAN FRANCISCO,CA,94117,2098,info@urbanschool.org,415-626-2919,
13176,145252,CHIMACUM SCHOOL DISTRICT 49,CHIMACUM,WA,98325,,,360-302-5890,
13177,222858,LIFE PREP 4035-07,SAINT PAUL,MN,55106,2610,,651-793-6624,
13178,64275,SOUTHSIDE FAMILY CHARTER SCHOOL 4162-07,MINNEAPOLIS,MN,55419,,,612-872-8322,
13179,127714,MONROE COUNTY SCHOOL DIST 44,KEY WEST,FL,33040,,Joy.nulisch@keysschools.com,305-293-1400,
13180,149659,COLEGIO PONCENO,Coto Laurel,PR,00780,,oficina@copin.net,787-848-2525,
13181,145367,EDUCATIONAL SERVICE DIST 112,VANCOUVER,WA,98661,6812,,360-750-7500,
13182,17036917,KCA Tribal Library,Klawock,AK,99925,,tribaladmin@klawocktribe.org,907-755-2265,
13183,141602,RIVIERA INDEP SCHOOL DISTRICT,RIVIERA,TX,78379,,,361-296-3101,0
13184,16060897,TENAHA SCHOOLS,TENAHA,TX,75974,,,936-248-5000,
13185,22814,ST. JOSEPH'S SCHOOL,COCKEYSVILLE,MD,21030,4903,,410-666-0393,
13186,127368,Banks County School District,Commerce,GA,30529,,,706-677-2224,
13187,127188,COLLETON COUNTY MEMORIAL LIBRARY-SYSTEM,WALTERBORO,SC,29488,4017,jgahagan@colletoncounty.org,843-549-5621,8
13188,127235,CHESTERFIELD COUNTY LIBRARY SYSTEM,CHESTERFIELD,SC,29709,1512,,843-623-7489,
13189,142331,BRANSON SCHOOL DISTRICT R E 82,BRANSON,CO,81027,,marlene@bransonschoolonline.com,719-946-5531,
13190,127160,CHEROKEE COUNTY PUBLIC LIBRARY,GAFFNEY,SC,29340,2227,,864-487-2711,
13191,127209,MARION COUNTY LIBRARY SYSTEM,MARION,SC,29571,,marionerate@gmail.com,843-423-8300,
13192,113831,EAST LINN CHRISTIAN ACADEMY,LEBANON,OR,97355,9221,,541-451-1076,
13193,200610,Colegio de la Salle,BAYAMON,PR,00960,,biblioteca@delasallebayamon.com,787-785-7150,
13194,10325,ST JOSEPH HILL ACADEMY HI SCH,STATEN ISLAND,NY,10305,2021,,718-447-1374,
13195,54486,St. Michael Catholic School,Livonia,MI,48150,2763,,734-421-7360,225
13196,123552,EDUCATIONAL SERVICES COMMISSION OF NEW JERSEY,PISCATAWAY,NJ,08854,5946,alamarco@escnj.us,732-777-9848,
13197,125848,THOMAS BEAVER FREE LIBRARY,DANVILLE,PA,17821,,tbfldirector@ptd.net,570-275-4180,101
13198,144024,ALVIEW-DAIRYLAND UN SCH DIST,CHOWCHILLA,CA,93610,,ctharp@adusd.us,559-665-2394,
13199,132295,WHITING COMMUNITY SCHOOL DIST,WHITING,IA,51063,,,712-455-2468,
13200,121896,WINDHAM SOUTHEAST S U 48,BRATTLEBORO,VT,05301,3049,psmith@wsesu.org,802-254-3731,
13201,137925,INDEPENDENCE UNIF SCH DIST 446,INDEPENDENCE,KS,67301,,,620-332-1800,8810
13202,123028,TOWNSHIP OF OCEAN SCHOOL DISTRICT,OAKHURST,NJ,07755,1514,,732-531-5600,
13203,232670,EDISONLEARNING CONSORTIUM,Ft. Lauderdale,FL,33301,,,754-778-2839,
13204,132913,ALBANY SCHOOL DISTRICT,ALBANY,WI,53502,,,608-862-3225,
13205,16074507,Intrepid College Preparatory Charter School,ANITOCH,TN,37013,,,615-259-8502,
13206,141152,BANGS INDEP SCHOOL DISTRICT,BANGS,TX,76823,,chris.thompson@bangsisd.net,325-752-6612,
13207,16081058,LIBERTAS COLLEGE PREPARATORY,Los Angeles,CA,90062,,info@libertascollegeprep.org,323-400-6149,
13208,70031,ST IGNATIUS COLLEGE PREP SCH,CHICAGO,IL,60608,1594,,312-421-5900,
13209,16067666,ORLANDO TORAH ACADEMY,ORLANDO,FL,32819,9015,,407-270-4936,
13210,17031198,Dream City Christian School-Glendale,GLENDALE,AZ,85308,9622,,623-561-2000,
13211,17033026,Great Hearts Louisiana Inc.,Baton Rouge,LA,70810,,erate@greatheartsla.org,225-416-7611,
13212,98398,TUCSON HEBREW ACADEMY,TUCSON,AZ,85718,6635,,520-529-3888,
13213,127603,FRANKLIN COUNTY SCHOOL DISTRICT,EASTPOINT,FL,32328,,,850-653-8831,
13214,20198,HOLY REDEEMER SCHOOL,PHILADELPHIA,PA,19107,,,215-922-0999,
